episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,44,0,0.031520906837493416,353,1.5264580249786377,False
1,39,0,0.027714210957710712,532,3.694901704788208,False
2,46,0,0.01937452050272697,306,0.7822778224945068,False
3,44,0,0.02710247472176782,388,1.945850133895874,False
4,45,0,0.01779273684621358,241,0.04779767990112305,False
5,43,0,0.016451126266113017,220,0.033426523208618164,False
6,47,0,0.03264549766675921,485,2.8290274143218994,False
7,40,0,0.01913736905302889,460,2.344003915786743,False
8,43,0,0.02089802536827598,297,0.7621243000030518,False
9,45,0,0.02231337909103825,339,1.0872139930725098,False
10,46,0,0.033177831745185904,292,0.5099105834960938,False
11,37,0,0.028044576082613286,328,0.9799356460571289,False
12,42,0,0.031369566890470685,364,1.3609979152679443,False
13,41,0,0.02092211889303763,445,2.0585508346557617,False
14,41,0,0.02537223801081611,306,0.6342673301696777,False
15,44,0,0.027163331882111817,254,0.18809819221496582,False
16,44,0,0.016425383235623817,245,0.06304740905761719,False
17,44,0,0.01896415480768783,224,0.036147117614746094,False
18,41,0,0.019555898376520994,363,1.207827091217041,False
19,37,0,0.02129519499814313,280,0.3720254898071289,False
20,45,0,0.01839407001747761,307,0.6021614074707031,False
21,40,0,0.021339256849250938,390,1.636533260345459,False
22,37,0,0.02740066870740116,399,1.305068016052246,False
23,33,0,0.01970479052239408,269,0.2257523536682129,False
24,45,0,0.026172975490585306,341,1.0148231983184814,False
25,40,0,0.02714210374542774,316,0.7770946025848389,False
26,43,0,0.020267115610947135,344,0.9027106761932373,False
27,39,0,0.027574626144565337,405,1.4513366222381592,False
28,42,0,0.0186497937635297,279,0.31154608726501465,False
29,44,0,0.021855128713313698,305,0.4672083854675293,False
