episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,44,0,0.02305240772477423,287,0.5796370506286621,False
1,39,0,0.019441394132923225,269,0.46465349197387695,False
2,34,0,0.019377912814394337,299,0.8505940437316895,False
3,43,0,0.034307341503788995,369,1.72698974609375,False
4,39,0,0.02045012328284262,459,3.176900625228882,False
5,41,0,0.01595247051908885,262,0.27468156814575195,False
6,39,0,0.029421506713106352,363,1.6122443675994873,False
7,38,0,0.029542278461763525,351,1.6445653438568115,False
8,39,0,0.015876462972447276,275,0.31548571586608887,False
9,44,0,0.03217768729569605,419,1.5413634777069092,False
10,41,0,0.02543945499281107,318,0.7754852771759033,False
11,45,0,0.02671106641951427,274,0.4535088539123535,False
12,32,0,0.015507201284951042,322,1.0977089405059814,False
13,35,0,0.017223169975480394,380,1.8947806358337402,False
14,32,0,0.01681498377154661,524,3.933025360107422,False
15,45,0,0.03275451598174851,390,1.7555513381958008,False
16,47,0,0.028651892365150144,457,1.9804120063781738,False
17,42,0,0.024050986617550025,396,1.257920742034912,False
18,48,0,0.0303295363354793,291,0.39149951934814453,False
19,39,0,0.017555377310805736,346,0.8691778182983398,False
20,32,0,0.016835380114816896,322,0.6699352264404297,False
21,46,0,0.021673417747383673,350,1.0780553817749023,False
22,33,0,0.014986421011580946,308,0.631627082824707,False
23,41,0,0.021651727226947602,304,0.6118335723876953,False
24,35,0,0.025680928881357,337,0.8844656944274902,False
25,36,0,0.017749921922774588,354,1.2635672092437744,False
26,36,0,0.023499558196364845,359,1.2755975723266602,False
27,35,0,0.028245778337687318,295,0.5762624740600586,False
28,40,0,0.015608313021743172,260,0.17761850357055664,False
29,41,0,0.01746322928664082,247,0.07367849349975586,False
30,46,0,0.024974091339265824,392,1.5200767517089844,False
31,41,0,0.02179313626825361,283,0.5163462162017822,False
32,42,0,0.019310208486747076,355,1.1993823051452637,False
33,36,0,0.01722798716679195,260,0.3043389320373535,False
34,45,0,0.026451837224051502,379,1.5659735202789307,False
35,36,0,0.01627761425107501,297,0.5359158515930176,False
36,34,0,0.016196852141882677,316,0.7674670219421387,False
37,37,0,0.019442096265548436,255,0.13924551010131836,False
38,43,0,0.021738757816068724,246,0.11437082290649414,False
39,46,0,0.02146703932169012,257,0.1801438331604004,False
40,43,0,0.03161181008751178,329,0.8487896919250488,False
41,41,0,0.01971648086306371,373,1.5793509483337402,False
42,43,0,0.01935625743779895,327,0.8512864112854004,False
43,41,0,0.017621271234022642,212,0.03257274627685547,False
44,44,0,0.030141405253556866,279,0.4708137512207031,False
45,36,0,0.01586082089803928,287,0.4884684085845947,False
46,37,0,0.019820475230792313,337,1.185178518295288,False
47,44,0,0.013669330902142144,224,0.03422403335571289,False
48,39,0,0.025763119925130015,334,1.0706093311309814,False
49,39,0,0.016151407652971995,534,3.083256483078003,False
50,41,0,0.021566418310628433,451,2.165032386779785,False
51,38,0,0.01430258110987149,217,0.034219980239868164,False
52,44,0,0.021975770628137922,274,0.4204287528991699,False
53,43,0,0.019466138887639206,290,0.5358679294586182,False
54,33,0,0.020013123489171045,312,0.7822775840759277,False
55,38,0,0.021088971766391875,448,2.1511619091033936,False
56,38,0,0.021429982818326275,383,1.3980743885040283,False
57,41,0,0.02933626173734567,390,1.5607326030731201,False
58,43,0,0.027052969379390827,362,1.205820083618164,False
59,38,0,0.018380031822331392,372,1.3992390632629395,False
60,39,0,0.022303322978811373,385,1.4503700733184814,False
61,42,0,0.0326513437496702,453,2.191490411758423,False
62,42,0,0.018588711189802574,239,0.035605430603027344,False
63,42,0,0.017625501456901976,280,0.3744771480560303,False
64,45,0,0.025321167323005357,242,0.05871438980102539,False
65,39,0,0.028156344585868978,324,0.7491004467010498,False
66,38,0,0.017226867587875817,305,1.5068995952606201,False
67,45,0,0.019197452245204992,288,0.499406099319458,False
68,40,0,0.020276229041199707,316,0.6415278911590576,False
69,49,0,0.010928330442653532,187,0.027930498123168945,False
70,37,0,0.02585334114892036,285,0.43172192573547363,False
71,37,0,0.021463261468749672,474,2.296247720718384,False
72,41,0,0.015052496963722014,224,0.034392595291137695,False
73,42,0,0.03221718198739442,375,1.2688319683074951,False
74,42,0,0.01708310118123628,328,0.828742265701294,False
75,42,0,0.016612628742498046,341,1.1084403991699219,False
76,43,0,0.01542095019465183,242,0.09351253509521484,False
77,34,0,0.018460489964660168,357,1.0786113739013672,False
78,42,0,0.01726886858377963,287,0.5696945190429688,False
79,40,0,0.024179541930674446,439,1.8354856967926025,False
80,42,0,0.031757905720554494,391,1.0957074165344238,False
81,42,0,0.02902646732322924,321,0.6554093360900879,False
82,44,0,0.015514334803215422,249,0.11365008354187012,False
83,36,0,0.017238864903176228,298,0.47422122955322266,False
84,35,0,0.017918287255118938,234,0.03460097312927246,False
85,40,0,0.01631382333113144,271,0.25800561904907227,False
86,48,0,0.022991584467734666,319,0.5840225219726562,False
87,38,0,0.01820993695527521,267,0.24345898628234863,False
88,52,0,0.01632510928378999,285,0.32582855224609375,False
89,39,0,0.022200285489944543,313,0.5857501029968262,False
90,46,0,0.03038604294127533,444,1.5951547622680664,False
91,43,0,0.026757938788257253,361,0.9854874610900879,False
92,38,0,0.02669853414049141,512,2.19966721534729,False
93,44,0,0.020092598783952635,276,0.28983521461486816,False
94,37,0,0.02289269353976394,268,0.2290339469909668,False
95,34,0,0.01322446490258889,246,0.10055112838745117,False
96,37,0,0.012547963584953895,242,0.05271506309509277,False
97,41,0,0.021075648742158077,398,1.174379825592041,False
98,41,0,0.017833522833569634,339,0.7386000156402588,False
99,42,0,0.021075589875297805,408,1.1515417098999023,False
