episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,43,0,0.015299923546013562,251,0.11724972724914551,False
1,38,0,0.019136437091745388,356,1.2826790809631348,False
2,39,0,0.024304732053113134,338,0.9893207550048828,False
3,42,0,0.015330261858195676,225,0.03765869140625,False
4,40,0,0.019628572610273773,291,0.6517636775970459,False
5,41,0,0.01513198548883055,253,0.16115784645080566,False
6,41,0,0.02125801056487263,265,0.29962706565856934,False
7,38,0,0.016538876809350747,414,1.934831142425537,False
8,43,0,0.019305304856789343,314,0.7622771263122559,False
9,40,0,0.02414476856278447,331,1.0831310749053955,False
10,37,0,0.02294978432330036,305,0.6795504093170166,False
11,42,0,0.014519093601714201,258,0.18110108375549316,False
12,38,0,0.01943677273235772,351,1.2268972396850586,False
13,41,0,0.020239631377331552,418,1.9339048862457275,False
14,39,0,0.02777505733077803,365,1.306020736694336,False
15,38,0,0.027112431170974963,355,1.292633056640625,False
16,39,0,0.026539199124081057,391,1.7505464553833008,False
17,36,0,0.015329831516323039,330,0.950580358505249,False
18,41,0,0.018935413367282616,325,0.9370734691619873,False
19,42,0,0.017681474530118597,315,0.6669940948486328,False
20,34,0,0.013254882257503778,271,0.38434934616088867,False
21,32,0,0.023908893499538425,315,0.7695770263671875,False
22,43,0,0.02010165788045563,223,0.03327322006225586,False
23,37,0,0.02540892095836527,315,0.813997745513916,False
24,41,0,0.023391097838741354,340,1.2180392742156982,False
25,34,0,0.021167862777409858,437,1.8771650791168213,False
26,44,0,0.013957324881339156,292,0.5570356845855713,False
27,41,0,0.014357129859212212,332,0.9419794082641602,False
28,33,0,0.0184523528373996,400,1.6216483116149902,False
29,37,0,0.016774367817915675,471,2.403761386871338,False
