episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,44,0,0.020825493368903474,366,1.1530852317810059,False
1,46,0,0.023938766984916836,333,1.156877040863037,False
2,41,0,0.018869070381134858,340,0.9686341285705566,False
3,39,0,0.016685385906686948,298,0.4092533588409424,False
4,41,0,0.025049545655074938,309,0.5154178142547607,False
5,48,0,0.028372801154032894,341,0.7162415981292725,False
6,37,0,0.025410111291520522,316,0.5966277122497559,False
7,44,0,0.024652709186043863,360,0.7848024368286133,False
8,45,0,0.0197069039006951,406,1.0629994869232178,False
9,40,0,0.015048159448783037,235,0.03409099578857422,False
10,42,0,0.018078837232327456,203,0.028664588928222656,False
11,41,0,0.013830361052885246,249,0.0860140323638916,False
12,42,0,0.021987477808710694,362,1.1996521949768066,False
13,44,0,0.01618338835698075,280,0.4091222286224365,False
14,38,0,0.01519041303944024,314,0.7848639488220215,False
15,37,0,0.02278429471790951,463,1.861133337020874,False
16,44,0,0.022040565372064877,335,0.9250707626342773,False
17,41,0,0.019323508958878063,360,1.2193801403045654,False
18,43,0,0.012332611056279426,195,0.027270078659057617,False
19,42,0,0.029051136379112052,521,2.530910015106201,False
20,43,0,0.028668007332038222,255,0.16271281242370605,False
21,40,0,0.012821274636289542,239,0.04014253616333008,False
22,52,0,0.021736502685233496,314,0.7470808029174805,False
23,48,0,0.026135051727968858,423,1.5610907077789307,False
24,42,0,0.017227285587178513,348,1.0969860553741455,False
25,39,0,0.0173717646482967,326,0.8828802108764648,False
26,36,0,0.02458738866984339,295,0.5313715934753418,False
27,39,0,0.01773968581598444,403,1.7260894775390625,False
28,33,0,0.02128908628510153,318,0.8341240882873535,False
29,36,0,0.015201354640481468,249,0.10151910781860352,False
