episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,0,0,0.009864845944483547,1000,0.0301206111907959,False
1,0,0,0.007674012324667375,1000,0.02986311912536621,False
2,0,0,0.0054027451665870875,1000,0.028729915618896484,False
3,0,0,0.00951876454950033,1000,0.028443574905395508,False
4,0,0,0.0064512812486905175,1000,0.02923417091369629,False
5,0,0,0.01307467454220497,1000,0.02941608428955078,False
6,0,0,0.006987151750279305,1000,0.028563976287841797,False
7,0,0,0.008968545556967661,1000,0.029765844345092773,False
8,0,0,0.012271866657230523,1000,0.028908252716064453,False
9,0,0,0.006623335362093344,1000,0.02881169319152832,False
