episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,38,0,0.015536779725596903,243,0.08420181274414062,False
1,36,0,0.02214635223001793,245,0.06856775283813477,False
2,37,0,0.018072608038449997,369,1.3215136528015137,False
3,44,0,0.019141605427872015,310,0.7182483673095703,False
4,43,0,0.03095677378943287,417,1.57313871383667,False
5,43,0,0.02133071167408722,336,1.0464365482330322,False
6,44,0,0.030707776630067126,324,0.8176321983337402,False
7,45,0,0.026193217003312,277,0.2939450740814209,False
8,45,0,0.030832777976422646,299,0.3967752456665039,False
9,44,0,0.03046391332758898,371,0.9829866886138916,False
10,37,0,0.014721931546953658,244,0.07580065727233887,False
11,42,0,0.01850628553155069,261,0.2477869987487793,False
12,35,0,0.01761705859978893,299,0.7020444869995117,False
13,37,0,0.02812854335288857,421,1.4523344039916992,False
14,41,0,0.028616754698267043,302,0.513397216796875,False
15,38,0,0.016451888281617387,324,0.5615870952606201,False
16,38,0,0.01937976474643277,316,0.49613451957702637,False
17,36,0,0.023607023971571252,458,1.7653579711914062,False
18,43,0,0.022885255067995533,294,0.428558349609375,False
19,39,0,0.017833228582688123,383,1.0823876857757568,False
20,37,0,0.02537136126471764,284,0.31789112091064453,False
21,40,0,0.027137858715052907,382,1.3227996826171875,False
22,44,0,0.018729125302828328,225,0.03114008903503418,False
23,40,0,0.019693119047342854,322,0.6692714691162109,False
24,43,0,0.017926644458281057,442,1.5929689407348633,False
25,46,0,0.017989028978987232,377,0.9114894866943359,False
26,39,0,0.01888528975547325,295,0.43831562995910645,False
27,38,0,0.02251813529417945,350,0.8471226692199707,False
28,41,0,0.015151888492833077,247,0.08930301666259766,False
29,46,0,0.02472074137942895,268,0.2435297966003418,False
30,38,0,0.013198353193573202,242,0.04786372184753418,False
31,40,0,0.017044397972691593,298,0.5063209533691406,False
32,47,0,0.015300226436776025,251,0.11351728439331055,False
33,40,0,0.029199857800095062,362,0.8576145172119141,False
34,40,0,0.01484905370050938,210,0.02906489372253418,False
35,49,0,0.019270884133935587,271,0.23094582557678223,False
36,40,0,0.019788510969928553,421,1.3724682331085205,False
37,46,0,0.012616213864214444,198,0.027729034423828125,False
38,46,0,0.0180720618247645,288,0.43221521377563477,False
39,36,0,0.017066086632845576,357,0.9203715324401855,False
40,42,0,0.01358058476333504,235,0.03206515312194824,False
41,33,0,0.016528790692563626,317,0.6697814464569092,False
42,50,0,0.025179217659532353,300,0.5438847541809082,False
43,39,0,0.017687783190250446,305,0.41275548934936523,False
44,36,0,0.02713386680447821,340,0.729595422744751,False
45,44,0,0.03348071119665686,374,1.0230309963226318,False
46,40,0,0.01946262349888258,463,1.5379483699798584,False
47,43,0,0.017548696544515664,261,0.1971757411956787,False
48,45,0,0.01763873053585578,304,0.5924885272979736,False
49,37,0,0.019885232524815746,359,1.049720048904419,False
