episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,41,0,0.022214497872342455,335,0.7408034801483154,False
1,46,0,0.01934979720122102,262,0.22584939002990723,False
2,40,0,0.015973000514916742,309,0.45281195640563965,False
3,44,0,0.017971585460160172,313,0.5313208103179932,False
4,43,0,0.017829699887697593,298,0.39094066619873047,False
5,41,0,0.018487133046509147,318,0.5560891628265381,False
6,44,0,0.013196099506102536,236,0.034361839294433594,False
7,39,0,0.015376977306665785,272,0.2787344455718994,False
8,41,0,0.01904076776978717,305,0.48456501960754395,False
9,41,0,0.0176923668634816,384,0.9224457740783691,False
10,44,0,0.020273814000154416,315,0.5008971691131592,False
11,47,0,0.019464040586601793,290,0.4301776885986328,False
12,41,0,0.014186386492073554,233,0.03718972206115723,False
13,42,0,0.014027691486165148,232,0.0326542854309082,False
14,39,0,0.011410134778426275,207,0.03607797622680664,False
15,44,0,0.02241168829330224,324,0.7129189968109131,False
16,43,0,0.019894272316074095,305,0.526292085647583,False
17,44,0,0.02808947075436064,288,0.3491084575653076,False
18,44,0,0.010445532290229858,192,0.029245615005493164,False
19,42,0,0.022821662034559372,366,0.8433129787445068,False
20,44,0,0.021707448619333942,309,0.6003017425537109,False
21,45,0,0.012782381564462259,254,0.1221170425415039,False
22,35,0,0.01557306309664492,305,0.5878283977508545,False
23,42,0,0.018550629150430084,366,0.7827620506286621,False
24,38,0,0.017443999795298377,312,0.6353709697723389,False
25,44,0,0.02932542219331538,285,0.39830994606018066,False
26,39,0,0.01373822887941971,191,0.03103160858154297,False
27,41,0,0.021272332235246903,292,0.4152638912200928,False
28,38,0,0.018225797763452563,332,0.7120091915130615,False
29,38,0,0.01778026934970833,298,0.3648834228515625,False
