episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,41,0,0.020053286339369526,280,0.36708545684814453,False
1,39,0,0.01881292071675298,384,1.2073791027069092,False
2,46,0,0.018986254723200598,287,0.5828280448913574,False
3,49,0,0.017942806572837783,271,0.28753042221069336,False
4,41,0,0.02436805849224746,387,1.2491178512573242,False
5,46,0,0.012890079416296652,209,0.03123927116394043,False
6,37,0,0.020914717092493713,315,0.5673186779022217,False
7,40,0,0.023408148788181156,351,1.0650990009307861,False
8,41,0,0.011878765420493492,210,0.031419992446899414,False
9,40,0,0.024525977374448466,283,0.3407151699066162,False
10,41,0,0.020632423372407574,352,1.1144514083862305,False
11,35,0,0.027576203166523816,372,1.1699552536010742,False
12,42,0,0.027261496655152477,337,0.8850462436676025,False
13,39,0,0.02362151724848164,299,0.6853606700897217,False
14,39,0,0.020504997456726345,320,0.720736026763916,False
15,43,0,0.021933353770183878,271,0.24069786071777344,False
16,43,0,0.031720844112735215,293,0.4841125011444092,False
17,31,0,0.014495543214308114,282,0.32689833641052246,False
18,34,0,0.019124541853370616,314,0.7570943832397461,False
19,40,0,0.017995557936659013,276,0.3836491107940674,False
20,42,0,0.017347978257533748,299,0.6222736835479736,False
21,40,0,0.016947495855257833,281,0.3720226287841797,False
22,41,0,0.018460167655482654,279,0.3742964267730713,False
23,38,0,0.02113215548149011,339,1.01704740524292,False
24,41,0,0.015577046746711525,257,0.16933488845825195,False
25,40,0,0.017745442079023288,355,1.0906414985656738,False
26,39,0,0.030071061149615753,369,1.1874885559082031,False
27,46,0,0.016092267042693315,255,0.15133118629455566,False
28,43,0,0.023571975501104372,369,1.1800415515899658,False
29,40,0,0.020196687045180097,345,1.2231738567352295,False
