episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,45,0,0.01844119690871957,253,0.24038362503051758,False
1,40,0,0.01873167407651885,295,0.6899638175964355,False
2,38,0,0.01868909274661218,288,0.5054419040679932,False
3,36,0,0.028551951730725895,500,2.9322211742401123,False
4,43,0,0.018710310972106712,307,0.7527163028717041,False
5,45,0,0.026517526131056547,248,0.12358212471008301,False
6,43,0,0.023691171223496055,379,1.5773224830627441,False
7,43,0,0.018416385180167784,410,1.5869781970977783,False
8,36,0,0.01721835668795292,269,0.5022280216217041,False
9,40,0,0.02466957576431384,345,1.4036619663238525,False
10,42,0,0.022808349468296553,272,0.3327205181121826,False
11,44,0,0.0182963474005444,292,0.428314208984375,False
12,48,0,0.019243936053481864,594,3.552794933319092,False
13,42,0,0.015266863126063426,208,0.03142070770263672,False
14,41,0,0.020478618074726083,230,0.03545832633972168,False
15,41,0,0.022767901184448505,362,1.1449494361877441,False
16,41,0,0.028644220638877865,418,1.8694863319396973,False
17,36,0,0.021814949296387293,253,0.12552475929260254,False
18,38,0,0.01623742866869671,283,0.3933899402618408,False
19,44,0,0.013529527797263028,208,0.03269004821777344,False
20,45,0,0.017132940205303916,324,0.9720053672790527,False
21,36,0,0.014715296736682796,241,0.047292470932006836,False
22,43,0,0.02412690818878629,436,2.201382875442505,False
23,43,0,0.012885517211042924,190,0.02932262420654297,False
24,50,0,0.025653693416606504,240,0.041402339935302734,False
25,49,0,0.033613306919124786,329,0.9260265827178955,False
26,41,0,0.02620838764739162,293,0.5655651092529297,False
27,46,0,0.01852554700862696,398,1.8069932460784912,False
28,44,0,0.017533529233912187,280,0.38990092277526855,False
29,48,0,0.019559919899686678,239,0.03628277778625488,False
