episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,48,0,0.028682663207653395,321,0.8659846782684326,False
1,37,0,0.016643453300968676,303,0.6637120246887207,False
2,39,0,0.01767759856558317,298,0.6446270942687988,False
3,40,0,0.022782222413542948,306,0.685128927230835,False
4,40,0,0.0190570634654091,343,1.2342479228973389,False
5,31,0,0.01722943294734154,354,1.1168174743652344,False
6,45,0,0.01885304131248937,323,0.783801794052124,False
7,42,0,0.017766531469344878,236,0.035713911056518555,False
8,42,0,0.02024565795530041,266,0.30649733543395996,False
9,38,0,0.016216885544485506,314,0.7601313591003418,False
10,46,0,0.019114686810370242,302,0.5525519847869873,False
11,50,0,0.019182560196913487,410,1.514289379119873,False
12,37,0,0.019249132642434018,264,0.2954280376434326,False
13,37,0,0.017790978232645277,276,0.3832366466522217,False
14,43,0,0.029031192157521,314,0.6347501277923584,False
15,38,0,0.017459702474734527,356,0.9639217853546143,False
16,39,0,0.02430242043896833,254,0.19704580307006836,False
17,42,0,0.023281146313629243,326,0.7613637447357178,False
18,38,0,0.01862210671926482,363,1.2129333019256592,False
19,38,0,0.017820099289875192,249,0.1439063549041748,False
20,43,0,0.022139797250527435,381,1.4101536273956299,False
21,38,0,0.017735928690315206,379,1.5640838146209717,False
22,44,0,0.016758419092054187,274,0.3132624626159668,False
23,39,0,0.022460062990357934,444,1.8267970085144043,False
24,41,0,0.01851212045141575,319,0.6582291126251221,False
25,45,0,0.015655935812513958,225,0.03277468681335449,False
26,44,0,0.019336513780396945,313,0.6597690582275391,False
27,44,0,0.017682293342634096,356,1.2166507244110107,False
28,41,0,0.017387660694540116,325,0.8606142997741699,False
29,36,0,0.021416068036634414,412,1.7159948348999023,False
