episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,38,0,0.01706823500709789,284,0.635786771774292,False
1,39,0,0.018103763651123074,287,0.44181370735168457,False
2,43,0,0.02444741039014555,375,1.3514635562896729,False
3,41,0,0.01888018524670565,381,1.2883520126342773,False
4,38,0,0.02218014701062932,326,0.411602258682251,False
5,36,0,0.0187674800925544,278,0.47906970977783203,False
6,43,0,0.015965555572462084,253,0.12871074676513672,False
7,44,0,0.019535771021643875,268,0.1818220615386963,False
8,41,0,0.024935493922839683,312,0.3052339553833008,False
9,39,0,0.017113120155835097,317,0.573256254196167,False
10,39,0,0.02066826293027746,427,1.6180922985076904,False
11,40,0,0.025071298623500136,457,1.4579026699066162,False
12,47,0,0.0187993267701796,329,0.5006871223449707,False
13,35,0,0.021548388981593627,284,0.40915822982788086,False
14,38,0,0.024534035774772145,313,0.6563332080841064,False
15,36,0,0.01758383558440822,322,0.5836210250854492,False
16,38,0,0.0222787577088647,338,0.8434047698974609,False
17,34,0,0.021487516031430152,465,1.841878890991211,False
18,42,0,0.023038415499258717,348,0.555243968963623,False
19,45,0,0.015797184413552334,232,0.03735494613647461,False
20,35,0,0.0124762942271333,240,0.0428466796875,False
21,48,0,0.018406904814699407,259,0.16099286079406738,False
22,44,0,0.028862995710222123,355,0.45050501823425293,False
23,44,0,0.022036619138244395,391,0.8960995674133301,False
24,37,0,0.0259720128412112,393,1.1584715843200684,False
25,40,0,0.01725803043661705,383,1.0736944675445557,False
26,40,0,0.01886147799651115,321,0.853508472442627,False
27,38,0,0.01772274257937313,393,1.5128004550933838,False
28,43,0,0.016511734455526665,331,1.0012860298156738,False
29,41,0,0.025653465724202365,277,0.3809366226196289,False
