episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,34,0,0.016165776318688617,554,3.467989921569824,False
1,40,0,0.028766530741336033,395,1.6528105735778809,False
2,40,0,0.023754782112306697,328,0.9372787475585938,False
3,37,0,0.015160170476404729,277,0.42941904067993164,False
4,38,0,0.0246694228376816,321,0.8471236228942871,False
5,43,0,0.017888369587690675,282,0.5192286968231201,False
6,33,0,0.016504518957047402,271,0.40645337104797363,False
7,36,0,0.021960487683671454,330,0.8996868133544922,False
8,44,0,0.020760270666192564,335,0.9160559177398682,False
9,41,0,0.028919108822383334,388,1.4244537353515625,False
10,41,0,0.02799900411102281,345,0.891106128692627,False
11,40,0,0.02350734131639969,322,0.7495434284210205,False
12,41,0,0.022499036474824236,267,0.3171803951263428,False
13,38,0,0.018150091227745743,446,2.1425814628601074,False
14,45,0,0.022133712767234325,367,1.1396026611328125,False
15,47,0,0.022968537167576603,336,0.9813756942749023,False
16,42,0,0.017958306878812304,263,0.251873254776001,False
17,40,0,0.017165845712470262,274,0.36211681365966797,False
18,38,0,0.026842056094173034,485,2.2845823764801025,False
19,45,0,0.019841280682007127,210,0.02836775779724121,False
20,40,0,0.014226703611053375,219,0.0377199649810791,False
21,40,0,0.023577233509671947,297,0.5768647193908691,False
22,38,0,0.01763808636942027,279,0.3490874767303467,False
23,40,0,0.017986031131856883,260,0.2593252658843994,False
24,41,0,0.021880727005022138,394,1.2479119300842285,False
25,36,0,0.019225295600686212,361,1.0914762020111084,False
26,45,0,0.01873121764198024,286,0.5018689632415771,False
27,42,0,0.027838851882490752,411,1.4726245403289795,False
28,40,0,0.018487525183433624,352,1.2776539325714111,False
29,41,0,0.019652631805419,287,0.48932623863220215,False
