episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,40,0,0.024952645339004657,291,0.6944406032562256,False
1,42,0,0.024788044594589897,303,0.6063153743743896,False
2,37,0,0.018986789985754128,458,2.5963680744171143,False
3,40,0,0.019752518395105088,341,1.1343193054199219,False
4,38,0,0.023841399330244768,260,0.2610025405883789,False
5,51,0,0.028335246477707618,323,0.9099013805389404,False
6,39,0,0.016850631048946216,307,0.6383473873138428,False
7,47,0,0.019717145303572853,305,0.5527267456054688,False
8,40,0,0.01869323612164891,300,0.546689510345459,False
9,46,0,0.024696239137718123,299,0.6326069831848145,False
10,41,0,0.02230884508656041,400,1.7761168479919434,False
11,44,0,0.014654697859553182,254,0.16037821769714355,False
12,43,0,0.022901752940710066,263,0.3165462017059326,False
13,40,0,0.015740434374448203,263,0.27472352981567383,False
14,37,0,0.02061700350649873,275,0.3118317127227783,False
15,45,0,0.019919098091956394,274,0.4039461612701416,False
16,37,0,0.031513443480257544,402,1.5265510082244873,False
17,44,0,0.020073190594032272,308,0.8167881965637207,False
18,38,0,0.014617711800373554,285,0.6447043418884277,False
19,45,0,0.017047528671347185,373,1.3745124340057373,False
20,39,0,0.026342588891226613,407,1.6337440013885498,False
21,45,0,0.028789557027219574,365,1.5081231594085693,False
22,43,0,0.015575765456938128,239,0.022573471069335938,False
23,37,0,0.0234972517036049,307,0.7368826866149902,False
24,36,0,0.02232697780440729,256,0.15211820602416992,False
25,47,0,0.018524581690729586,326,0.7914257049560547,False
26,36,0,0.017638480489550176,288,0.3639514446258545,False
27,37,0,0.027713333843795318,521,2.8597733974456787,False
28,42,0,0.01642868730597021,472,2.4206855297088623,False
29,39,0,0.023608427112728408,304,0.5401558876037598,False
