episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,46,0,0.01914367405453629,267,0.3170444965362549,False
1,44,0,0.03108755005782031,352,0.8529727458953857,False
2,46,0,0.016065476147359627,294,0.40984010696411133,False
3,44,0,0.01556870136200597,276,0.2735304832458496,False
4,40,0,0.020053119477576806,332,0.7539238929748535,False
5,40,0,0.016995237050270905,370,1.1569232940673828,False
6,43,0,0.020260062421216467,321,0.6357238292694092,False
7,41,0,0.015726901395813613,405,1.1804654598236084,False
8,40,0,0.016139880168258576,289,0.4324526786804199,False
9,40,0,0.027007246041912597,421,1.426056146621704,False
10,41,0,0.01565521117621422,243,0.06331849098205566,False
11,40,0,0.01618033467337676,236,0.03757143020629883,False
12,40,0,0.022587346010086842,504,2.01442551612854,False
13,37,0,0.01630872446746691,323,0.714874267578125,False
14,45,0,0.017644293495925115,400,1.1334807872772217,False
15,39,0,0.024441225162532366,275,0.28658175468444824,False
16,38,0,0.01674957535071991,329,0.6796755790710449,False
17,39,0,0.020963768820179775,435,1.3888521194458008,False
18,41,0,0.020556938914552927,281,0.3656036853790283,False
19,39,0,0.016845185819011607,292,0.4348175525665283,False
20,38,0,0.01607182467360227,358,0.8853058815002441,False
21,38,0,0.016232366106490762,286,0.3812696933746338,False
22,42,0,0.022865143190049685,320,0.5525832176208496,False
23,47,0,0.02076596095364942,302,0.43628525733947754,False
24,42,0,0.023181582858195257,491,1.7212693691253662,False
25,39,0,0.009021886004740486,185,0.029766559600830078,False
26,40,0,0.012751983131387484,231,0.038178205490112305,False
27,44,0,0.02352518034650959,290,0.4017813205718994,False
28,40,0,0.024303442143053314,377,1.2954566478729248,False
29,45,0,0.02318221379531859,402,1.482905626296997,False
