episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,42,0,0.015502499268291472,256,0.17828941345214844,False
1,44,0,0.029019201117245548,330,0.935650110244751,False
2,44,0,0.017580475208794723,270,0.33103489875793457,False
3,44,0,0.023340103615998194,253,0.24210071563720703,False
4,38,0,0.025767021528368555,308,0.6706209182739258,False
5,42,0,0.01875790724693278,303,0.6683075428009033,False
6,45,0,0.01746931072993912,221,0.03436470031738281,False
7,42,0,0.026308080027145436,299,0.6105458736419678,False
8,43,0,0.026300083615210714,299,0.5945937633514404,False
9,35,0,0.022982864188324702,370,1.3231284618377686,False
10,41,0,0.017354172117461954,436,1.757847785949707,False
11,42,0,0.017872539551588438,295,0.653287410736084,False
12,44,0,0.027937219682572394,351,1.1785602569580078,False
13,39,0,0.025830687293685234,271,0.31832432746887207,False
14,35,0,0.015060657623146437,289,0.5511829853057861,False
15,43,0,0.017522033193467686,268,0.28743600845336914,False
16,39,0,0.020605110672181653,285,0.49416232109069824,False
17,45,0,0.02311633206608351,232,0.03616929054260254,False
18,43,0,0.02620789363080578,397,1.733691930770874,False
19,37,0,0.020199478351371546,318,0.8836665153503418,False
20,36,0,0.019978681770000128,370,1.5252656936645508,False
21,37,0,0.02664984687952076,470,2.492706537246704,False
22,40,0,0.019083755030667046,322,0.8262372016906738,False
23,31,0,0.018131763717997507,418,1.8839774131774902,False
24,41,0,0.02556410845282336,378,1.2475733757019043,False
25,43,0,0.01297268283319198,220,0.03288435935974121,False
26,41,0,0.0171755743505114,299,0.697500467300415,False
27,45,0,0.019248748213207517,332,0.9845254421234131,False
28,39,0,0.013770946770587631,201,0.03069281578063965,False
29,46,0,0.017854877781856293,246,0.09475255012512207,False
