episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,26,0,0.016719182574256815,343,0.018197059631347656,False
1,20,0,0.018990610431512678,284,0.014513969421386719,False
2,26,0,0.02020839526592079,233,0.01253366470336914,False
3,28,0,0.01885480259332778,267,0.014241456985473633,False
4,29,0,0.01715960063464704,510,0.026670455932617188,False
5,22,0,0.01596543546773985,342,0.017096996307373047,False
6,22,0,0.015345602824987512,236,0.012705802917480469,False
7,25,0,0.01715960153525013,516,0.026105880737304688,False
8,24,0,0.01796071831223718,340,0.017600297927856445,False
9,26,0,0.016047779623204868,312,0.016821622848510742,False
10,21,0,0.016051498793551305,364,0.01860332489013672,False
11,28,0,0.018368617692886058,356,0.01866436004638672,False
12,23,0,0.019624189580969058,369,0.01865100860595703,False
13,24,0,0.016599200351922437,252,0.012130260467529297,False
14,23,0,0.01692950009671073,290,0.013653993606567383,False
15,24,0,0.017106833876150224,359,0.01816105842590332,False
16,21,0,0.011042441128684029,218,0.011527776718139648,False
17,22,0,0.02631384421217401,396,0.02121877670288086,False
18,23,0,0.024049890032796978,249,0.015670061111450195,False
19,27,0,0.01972025051375866,290,0.0180971622467041,False
