episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,23,0,0.016534429317338582,336,0.9942281246185303,False
1,25,0,0.028555191014752037,398,1.6107292175292969,False
2,28,0,0.012928645914977874,242,0.032907724380493164,False
3,23,0,0.017214950747629618,350,0.9516680240631104,False
4,28,0,0.020451915822122576,317,0.681821346282959,False
5,23,0,0.023681755989655343,318,0.6992359161376953,False
6,25,0,0.01662576126745037,379,1.3963100910186768,False
7,20,0,0.014328738883517631,202,0.013132810592651367,False
8,21,0,0.010660904168253342,216,0.014194250106811523,False
9,24,0,0.01723820433862045,463,1.8899424076080322,False
10,28,0,0.018381516330983987,374,1.3763227462768555,False
11,27,0,0.016988407502222365,425,2.0497705936431885,False
12,24,0,0.02390995988995019,301,0.6166658401489258,False
13,26,0,0.01253315045068441,237,0.015663623809814453,False
14,24,0,0.013703448801586738,269,0.4187796115875244,False
15,25,0,0.013813922499907452,285,0.43809962272644043,False
16,26,0,0.016048677339101283,266,0.2683572769165039,False
17,22,0,0.014853684830483504,302,0.6333322525024414,False
18,25,0,0.020476096697285704,288,0.4839038848876953,False
19,25,0,0.015073100636410031,331,0.8713967800140381,False
