episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,27,0,0.020710510099151674,348,1.157984733581543,False
1,32,0,0.014605053637399668,194,0.01627659797668457,False
2,26,0,0.03266303859938367,452,2.1014678478240967,False
3,25,0,0.026472277020898688,267,0.24923300743103027,False
4,25,0,0.0167922038467806,267,0.3223583698272705,False
5,25,0,0.015690844675657036,322,0.6899380683898926,False
6,30,0,0.029430260760472032,313,0.7378749847412109,False
7,25,0,0.022014085943914487,301,0.740154504776001,False
8,28,0,0.014637352820982599,236,0.020348548889160156,False
9,27,0,0.014026466348584562,278,0.4077785015106201,False
10,24,0,0.024076559806782208,313,0.7027974128723145,False
11,28,0,0.0165546136887934,365,1.103956937789917,False
12,25,0,0.016917705634145054,393,1.3379547595977783,False
13,29,0,0.019195488066492288,256,0.15013480186462402,False
14,26,0,0.020883887562289018,274,0.345381498336792,False
15,24,0,0.027238953675303906,317,0.6765282154083252,False
16,24,0,0.022676405178194383,385,1.5570056438446045,False
17,24,0,0.020379100663308482,281,0.4474031925201416,False
18,30,0,0.01449875878761544,230,0.019035816192626953,False
19,28,0,0.017636862029088003,217,0.01803135871887207,False
