episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,45,0,0.019902286704441656,439,0.03085803985595703,False
1,40,0,0.02069358475981683,273,0.0188446044921875,False
2,41,0,0.02800921796189295,348,0.024102210998535156,False
3,42,0,0.01571762175926358,259,0.018044471740722656,False
4,46,0,0.01640255343136109,296,0.021134614944458008,False
5,41,0,0.018588808701674536,432,0.0300600528717041,False
6,39,0,0.018775433742578274,298,0.022028684616088867,False
7,42,0,0.017840411904502074,336,0.024063825607299805,False
8,39,0,0.01723712364830983,372,0.02730703353881836,False
9,44,0,0.018062878789544108,401,0.02894759178161621,False
10,38,0,0.01730865314794068,274,0.0197906494140625,False
11,39,0,0.02055523613283172,553,0.038956642150878906,False
12,39,0,0.013520843544715182,259,0.018246173858642578,False
13,41,0,0.021928468690660632,298,0.02266979217529297,False
14,42,0,0.02590542693503179,261,0.018648147583007812,False
15,42,0,0.02482982137277237,406,0.02918553352355957,False
16,44,0,0.02078311507647495,338,0.02491593360900879,False
17,40,0,0.029792289768897053,335,0.023797035217285156,False
18,39,0,0.017293501713606694,399,0.02925729751586914,False
19,43,0,0.016172182196326868,270,0.01958918571472168,False
20,34,0,0.020111310572077917,377,0.026775121688842773,False
21,31,0,0.015044471710127273,328,0.022597312927246094,False
22,41,0,0.018179826775717917,359,0.024799346923828125,False
23,44,0,0.03283929399447594,430,0.030866384506225586,False
24,41,0,0.015015037886548274,298,0.02010321617126465,False
25,32,0,0.025202975100966377,372,0.027773141860961914,False
26,33,0,0.02343569327161857,409,0.02991318702697754,False
27,41,0,0.029578551239983902,378,0.028175830841064453,False
28,40,0,0.01484086737677792,269,0.021753787994384766,False
29,38,0,0.01486767938235719,261,0.02062249183654785,False
