episode_id,interventions,freeze_events,stability_score,episode_length,episode_time,success
0,31,0,0.02761372785469644,271,0.01911187171936035,False
1,24,0,0.01981105291945287,291,0.021028757095336914,False
2,29,0,0.013751867550876054,251,0.017860889434814453,False
3,26,0,0.018920909503427494,326,0.025922298431396484,False
4,23,0,0.016279474807402727,281,0.021245479583740234,False
5,21,0,0.01548486694298597,248,0.018177270889282227,False
6,24,0,0.01663360653275578,308,0.02127242088317871,False
7,20,0,0.026526043067384743,272,0.018241167068481445,False
8,24,0,0.015105993214063711,292,0.01920795440673828,False
9,28,0,0.01767895887131218,309,0.02080845832824707,False
10,29,0,0.023564196868673244,359,0.023769140243530273,False
11,20,0,0.016407354764770832,355,0.023563623428344727,False
12,23,0,0.019522958713968704,276,0.01825261116027832,False
13,24,0,0.01835118239742952,326,0.02178215980529785,False
14,27,0,0.028317173927373866,311,0.020661592483520508,False
15,30,0,0.022533366406811018,392,0.026761293411254883,False
16,24,0,0.025370002136526626,385,0.025213956832885742,False
17,24,0,0.016143704400670342,279,0.019099950790405273,False
18,26,0,0.030622113641703946,327,0.02174687385559082,False
19,25,0,0.021949300507845933,348,0.02217268943786621,False
20,25,0,0.01687389977373557,573,0.03682684898376465,False
21,22,0,0.029587853723097503,387,0.026283979415893555,False
22,22,0,0.02326806649039659,429,0.027983665466308594,False
23,29,0,0.018102227315332127,251,0.01821112632751465,False
24,25,0,0.018097542226779097,349,0.024129629135131836,False
25,24,0,0.0202346146617318,297,0.020252227783203125,False
26,26,0,0.01726682506022088,306,0.019867658615112305,False
27,26,0,0.02355532924802512,257,0.017206668853759766,False
28,23,0,0.021868344690440585,427,0.02778029441833496,False
29,24,0,0.021762213280274854,247,0.017072200775146484,False
